fight_url,date,fighter_0,fighter_1,round,ssl_0,ssa_0,tdl_0,tda_0,kd_0,ctrl_0,ssl_1,ssa_1,tdl_1,tda_1,kd_1,ctrl_1
http://ufcstats.com/fight-details/33913e8e56c49a4c,2017-05-28,Oliver Enkamp,Nordine Taleb,2,10,34,0,3,0,1,21,31,0,0,0,105
http://ufcstats.com/fight-details/33913e8e56c49a4c,2017-05-28,Oliver Enkamp,Nordine Taleb,3,14,31,0,0,0,0,19,28,1,1,0,114
http://ufcstats.com/fight-details/9674c37e3a2bc399,2017-05-28,Pedro Munhoz,Damian Stasiak,1,22,54,0,3,0,1,13,45,2,2,0,13
http://ufcstats.com/fight-details/9674c37e3a2bc399,2017-05-28,Pedro Munhoz,Damian Stasiak,2,19,47,0,2,0,30,18,59,0,3,0,0
http://ufcstats.com/fight-details/9674c37e3a2bc399,2017-05-28,Pedro Munhoz,Damian Stasiak,3,24,50,3,5,0,117,13,47,0,1,0,0
http://ufcstats.com/fight-details/ac6cb989ccc38f73,2017-05-28,Trevor Smith,Chris Camozzi,1,10,19,2,2,0,261,4,6,0,0,0,0
http://ufcstats.com/fight-details/ac6cb989ccc38f73,2017-05-28,Trevor Smith,Chris Camozzi,2,20,26,1,1,1,285,1,4,0,0,0,0
http://ufcstats.com/fight-details/ac6cb989ccc38f73,2017-05-28,Trevor Smith,Chris Camozzi,3,9,15,1,4,0,258,5,8,0,0,0,0
http://ufcstats.com/fight-details/2c101a0bcf334d31,2017-05-28,Reza Madadi,Joaquim Silva,1,5,11,2,3,0,198,6,22,0,0,0,0
http://ufcstats.com/fight-details/2c101a0bcf334d31,2017-05-28,Reza Madadi,Joaquim Silva,2,16,39,1,5,0,7,21,76,0,0,0,31
http://ufcstats.com/fight-details/2c101a0bcf334d31,2017-05-28,Reza Madadi,Joaquim Silva,3,5,12,2,5,0,132,13,44,0,0,0,92
http://ufcstats.com/fight-details/9c3f3bc7f7472e0c,2017-05-28,Nicholas Musoke,Bojan Velickovic,1,11,36,1,3,0,111,9,22,0,1,0,7
http://ufcstats.com/fight-details/9c3f3bc7f7472e0c,2017-05-28,Nicholas Musoke,Bojan Velickovic,2,18,73,0,1,0,32,19,47,1,1,0,14
http://ufcstats.com/fight-details/9c3f3bc7f7472e0c,2017-05-28,Nicholas Musoke,Bojan Velickovic,3,20,64,0,1,0,45,25,54,0,2,1,7
http://ufcstats.com/fight-details/1ed9dbbe604654b9,2017-05-28,Darren Till,Jessin Ayari,1,6,22,2,3,0,21,8,34,0,0,0,0
http://ufcstats.com/fight-details/1ed9dbbe604654b9,2017-05-28,Darren Till,Jessin Ayari,2,17,26,0,0,1,156,12,29,0,4,0,23
http://ufcstats.com/fight-details/1ed9dbbe604654b9,2017-05-28,Darren Till,Jessin Ayari,3,8,21,0,0,0,0,8,49,0,1,0,23
http://ufcstats.com/fight-details/b166f1582946fbbc,2017-05-28,Marcin Held,Damir Hadzovic,1,22,53,1,1,0,183,10,24,0,0,0,0
http://ufcstats.com/fight-details/b166f1582946fbbc,2017-05-28,Marcin Held,Damir Hadzovic,2,8,11,3,3,0,256,2,3,0,1,0,21
http://ufcstats.com/fight-details/b166f1582946fbbc,2017-05-28,Marcin Held,Damir Hadzovic,3,1,2,0,0,0,0,2,3,0,0,1,1
http://ufcstats.com/fight-details/9ed0c3acc436eb56,2017-06-03,Jose Aldo,Max Holloway,1,19,35,0,0,0,0,12,32,0,0,0,0
http://ufcstats.com/fight-details/9ed0c3acc436eb56,2017-06-03,Jose Aldo,Max Holloway,2,29,55,0,0,0,0,28,78,0,0,0,0
http://ufcstats.com/fight-details/9ed0c3acc436eb56,2017-06-03,Jose Aldo,Max Holloway,3,7,23,0,0,0,0,64,97,0,0,1,124
http://ufcstats.com/fight-details/823e9449bd47e408,2017-06-03,Vitor Belfort,Nate Marquardt,1,3,10,0,0,0,0,11,23,1,1,0,63
http://ufcstats.com/fight-details/823e9449bd47e408,2017-06-03,Vitor Belfort,Nate Marquardt,2,16,33,0,0,0,0,26,50,0,0,0,0
http://ufcstats.com/fight-details/823e9449bd47e408,2017-06-03,Vitor Belfort,Nate Marquardt,3,18,35,0,0,0,0,20,40,0,1,0,0
http://ufcstats.com/fight-details/6b581bb1bc9289ef,2017-06-03,Paulo Costa,Oluwale Bamgbose,1,29,53,0,1,0,2,24,47,2,5,0,82
http://ufcstats.com/fight-details/6b581bb1bc9289ef,2017-06-03,Paulo Costa,Oluwale Bamgbose,2,14,27,0,0,0,12,9,15,0,0,0,0
http://ufcstats.com/fight-details/6c9fdcb95393a49c,2017-06-03,Erick Silva,Yancy Medeiros,1,15,28,0,1,0,0,18,59,0,0,0,6
http://ufcstats.com/fight-details/6c9fdcb95393a49c,2017-06-03,Erick Silva,Yancy Medeiros,2,14,28,0,0,0,0,15,35,0,0,1,5
http://ufcstats.com/fight-details/228879162d8be605,2017-06-03,Raphael Assuncao,Marlon Moraes,1,13,44,0,1,0,0,14,50,0,0,0,0
http://ufcstats.com/fight-details/228879162d8be605,2017-06-03,Raphael Assuncao,Marlon Moraes,2,11,50,0,0,0,0,11,44,0,1,0,0
http://ufcstats.com/fight-details/228879162d8be605,2017-06-03,Raphael Assuncao,Marlon Moraes,3,19,40,0,0,0,0,19,56,0,1,0,0
http://ufcstats.com/fight-details/3ad3acca165a5d90,2017-06-03,Antonio Carlos Junior,Eric Spicely,1,10,17,1,1,0,82,12,17,1,1,0,35
http://ufcstats.com/fight-details/3ad3acca165a5d90,2017-06-03,Antonio Carlos Junior,Eric Spicely,2,2,6,0,0,0,207,5,9,0,1,0,0
http://ufcstats.com/fight-details/2fd43be584ef522b,2017-06-03,Viviane Pereira,Jamie Moyle,1,17,55,0,0,0,71,33,45,0,0,0,3
http://ufcstats.com/fight-details/2fd43be584ef522b,2017-06-03,Viviane Pereira,Jamie Moyle,2,27,73,0,0,0,43,21,46,0,1,0,2
http://ufcstats.com/fight-details/2fd43be584ef522b,2017-06-03,Viviane Pereira,Jamie Moyle,3,36,80,0,0,0,0,26,65,0,0,0,4
http://ufcstats.com/fight-details/88e0de323a83f241,2017-06-03,Luan Chagas,Jim Wallhead,1,42,71,0,1,0,2,16,74,0,2,0,0
http://ufcstats.com/fight-details/88e0de323a83f241,2017-06-03,Luan Chagas,Jim Wallhead,2,53,86,0,1,1,16,16,86,0,0,0,7
http://ufcstats.com/fight-details/6486579eee778b4d,2017-06-03,Marco Beltran,Deiveson Figueiredo,1,6,12,0,0,0,114,4,6,1,2,0,111
http://ufcstats.com/fight-details/6486579eee778b4d,2017-06-03,Marco Beltran,Deiveson Figueiredo,2,10,28,0,0,0,0,13,20,1,1,1,175
http://ufcstats.com/fight-details/cd96998e837b0da1,2017-06-10,Derrick Lewis,Mark Hunt,1,11,25,0,1,0,0,5,18,0,0,0,0
http://ufcstats.com/fight-details/cd96998e837b0da1,2017-06-10,Derrick Lewis,Mark Hunt,2,17,41,0,1,0,0,14,33,0,0,0,0
http://ufcstats.com/fight-details/cd96998e837b0da1,2017-06-10,Derrick Lewis,Mark Hunt,3,10,44,0,1,0,0,16,36,0,0,0,0
http://ufcstats.com/fight-details/cd96998e837b0da1,2017-06-10,Derrick Lewis,Mark Hunt,4,13,29,0,0,0,0,24,38,0,0,0,0
http://ufcstats.com/fight-details/dc7ba55ca764cfbe,2017-06-10,Dan Hooker,Ross Pearson,1,32,65,0,1,0,0,20,47,0,0,0,2
http://ufcstats.com/fight-details/dc7ba55ca764cfbe,2017-06-10,Dan Hooker,Ross Pearson,2,37,76,0,0,1,1,18,41,0,0,0,0
http://ufcstats.com/fight-details/e4db3b1669d498c3,2017-06-10,Alexander Volkanovski,Mizuto Hirota,1,33,56,3,4,1,143,16,41,0,0,0,0
http://ufcstats.com/fight-details/e4db3b1669d498c3,2017-06-10,Alexander Volkanovski,Mizuto Hirota,2,28,45,1,2,0,99,14,50,0,1,0,2
http://ufcstats.com/fight-details/e4db3b1669d498c3,2017-06-10,Alexander Volkanovski,Mizuto Hirota,3,26,38,0,1,0,76,16,58,0,4,0,21
http://ufcstats.com/fight-details/288b479c485c48b2,2017-06-10,Luke Jumeau,Dominique Steele,1,7,24,0,0,0,0,19,38,1,1,0,82
http://ufcstats.com/fight-details/288b479c485c48b2,2017-06-10,Luke Jumeau,Dominique Steele,2,12,22,0,0,0,86,13,20,0,4,0,108
http://ufcstats.com/fight-details/288b479c485c48b2,2017-06-10,Luke Jumeau,Dominique Steele,3,21,37,0,0,0,13,12,25,0,6,0,150
http://ufcstats.com/fight-details/11cb7d7d774d5e6a,2017-06-10,John Moraga,Ashkan Mokhtarian,1,17,26,0,0,0,103,0,4,1,2,0,109
http://ufcstats.com/fight-details/11cb7d7d774d5e6a,2017-06-10,John Moraga,Ashkan Mokhtarian,2,14,30,1,1,0,110,9,15,0,0,0,0
http://ufcstats.com/fight-details/11cb7d7d774d5e6a,2017-06-10,John Moraga,Ashkan Mokhtarian,3,25,31,1,1,0,253,3,4,0,1,0,19
http://ufcstats.com/fight-details/1b1d1900b4051344,2017-06-10,Kiichi Kunimoto,Zak Ottow,1,14,24,0,3,0,74,22,46,1,1,0,7
http://ufcstats.com/fight-details/1b1d1900b4051344,2017-06-10,Kiichi Kunimoto,Zak Ottow,2,5,16,1,1,0,107,11,21,1,1,0,104
http://ufcstats.com/fight-details/1b1d1900b4051344,2017-06-10,Kiichi Kunimoto,Zak Ottow,3,6,7,1,1,0,238,4,9,0,1,0,29
http://ufcstats.com/fight-details/bd4a648bebaefab3,2017-06-10,JJ Aldrich,Chan-Mi Jeon,1,33,62,0,0,0,0,32,67,0,0,0,2
http://ufcstats.com/fight-details/bd4a648bebaefab3,2017-06-10,JJ Aldrich,Chan-Mi Jeon,2,32,99,0,0,0,0,28,88,0,0,0,0
http://ufcstats.com/fight-details/bd4a648bebaefab3,2017-06-10,JJ Aldrich,Chan-Mi Jeon,3,33,84,0,0,0,0,32,95,0,0,0,0
http://ufcstats.com/fight-details/0096879f5708526b,2017-06-17,Holly Holm,Bethe Correia,1,7,13,0,0,0,0,5,25,0,0,0,0
http://ufcstats.com/fight-details/0096879f5708526b,2017-06-17,Holly Holm,Bethe Correia,2,12,33,0,0,0,0,8,34,0,0,0,13
http://ufcstats.com/fight-details/0096879f5708526b,2017-06-17,Holly Holm,Bethe Correia,3,6,7,0,0,1,2,2,6,0,0,0,0
http://ufcstats.com/fight-details/205ad947e8c94901,2017-06-17,Andrei Arlovski,Marcin Tybura,1,8,18,0,0,0,3,35,60,1,1,0,246
http://ufcstats.com/fight-details/205ad947e8c94901,2017-06-17,Andrei Arlovski,Marcin Tybura,2,14,30,0,2,0,236,4,16,0,0,0,0
http://ufcstats.com/fight-details/205ad947e8c94901,2017-06-17,Andrei Arlovski,Marcin Tybura,3,6,8,0,0,0,0,12,16,1,2,0,271
http://ufcstats.com/fight-details/b6464850da8f3099,2017-06-17,Dong Hyun Kim,Colby Covington,1,6,12,0,2,0,2,10,28,3,6,0,256
http://ufcstats.com/fight-details/b6464850da8f3099,2017-06-17,Dong Hyun Kim,Colby Covington,2,3,12,1,1,0,37,18,34,2,5,0,196
http://ufcstats.com/fight-details/b6464850da8f3099,2017-06-17,Dong Hyun Kim,Colby Covington,3,10,30,1,1,0,29,19,43,3,4,0,157
http://ufcstats.com/fight-details/a69a155a25b84679,2017-06-17,Tarec Saffiedine,Rafael Dos Anjos,1,15,25,1,1,0,118,22,48,1,1,0,64
http://ufcstats.com/fight-details/a69a155a25b84679,2017-06-17,Tarec Saffiedine,Rafael Dos Anjos,2,21,43,0,0,0,78,28,55,0,4,0,111
http://ufcstats.com/fight-details/a69a155a25b84679,2017-06-17,Tarec Saffiedine,Rafael Dos Anjos,3,24,71,0,0,0,24,31,55,0,0,0,37
http://ufcstats.com/fight-details/b66f4fa1b9b96b51,2017-06-17,Alex Caceres,Rolando Dy,1,30,50,0,0,1,96,5,25,0,3,0,22
http://ufcstats.com/fight-details/b66f4fa1b9b96b51,2017-06-17,Alex Caceres,Rolando Dy,2,21,43,0,0,0,14,15,40,1,1,0,61
http://ufcstats.com/fight-details/a71e4206f87ae74c,2017-06-17,Justin Scoggins,Yuta Sasaki,1,28,48,1,2,1,168,18,33,2,3,0,44
http://ufcstats.com/fight-details/a71e4206f87ae74c,2017-06-17,Justin Scoggins,Yuta Sasaki,2,9,14,0,0,0,160,3,8,0,0,0,23
http://ufcstats.com/fight-details/8984ab656cb1818d,2017-06-17,Li Jingliang,Frank Camacho,1,15,33,2,5,0,59,16,49,1,1,0,35
http://ufcstats.com/fight-details/8984ab656cb1818d,2017-06-17,Li Jingliang,Frank Camacho,2,29,61,0,2,0,14,14,36,0,0,0,0
http://ufcstats.com/fight-details/8984ab656cb1818d,2017-06-17,Li Jingliang,Frank Camacho,3,50,82,0,0,0,0,5,35,0,0,0,4
http://ufcstats.com/fight-details/e7b5a8c97106ca60,2017-06-17,Naoki Inoue,Carls John De Tomas,1,10,20,0,0,0,194,5,16,1,2,0,44
http://ufcstats.com/fight-details/e7b5a8c97106ca60,2017-06-17,Naoki Inoue,Carls John De Tomas,2,37,70,0,0,0,118,15,38,0,1,0,0
http://ufcstats.com/fight-details/e7b5a8c97106ca60,2017-06-17,Naoki Inoue,Carls John De Tomas,3,15,26,0,2,0,206,10,20,1,1,0,33
http://ufcstats.com/fight-details/7d14f95d03afb359,2017-06-17,Ji Yeon Kim,Lucie Pudilova,1,33,95,0,0,0,0,33,109,0,0,0,2
http://ufcstats.com/fight-details/7d14f95d03afb359,2017-06-17,Ji Yeon Kim,Lucie Pudilova,2,21,49,0,0,0,1,10,40,0,0,0,128
http://ufcstats.com/fight-details/7d14f95d03afb359,2017-06-17,Ji Yeon Kim,Lucie Pudilova,3,6,18,0,1,0,75,10,20,0,0,0,178
http://ufcstats.com/fight-details/0ad57af26ddc7930,2017-06-25,Tim Boetsch,Johny Hendricks,1,29,49,0,0,0,0,9,42,0,0,0,0
http://ufcstats.com/fight-details/0ad57af26ddc7930,2017-06-25,Tim Boetsch,Johny Hendricks,2,12,19,0,0,0,1,1,3,0,0,0,0
http://ufcstats.com/fight-details/bd59c07a106d331b,2017-06-25,Felice Herrig,Justine Kish,1,10,17,0,3,0,190,8,13,0,2,0,66
http://ufcstats.com/fight-details/bd59c07a106d331b,2017-06-25,Felice Herrig,Justine Kish,2,16,47,1,1,0,95,26,48,0,0,0,37
http://ufcstats.com/fight-details/bd59c07a106d331b,2017-06-25,Felice Herrig,Justine Kish,3,21,29,1,1,0,279,6,11,0,0,0,0
http://ufcstats.com/fight-details/b53fd8bce62aa1c6,2017-06-25,Tim Means,Alex Garcia,1,22,54,0,0,0,1,13,48,0,2,0,18
http://ufcstats.com/fight-details/b53fd8bce62aa1c6,2017-06-25,Tim Means,Alex Garcia,2,19,58,0,0,0,0,9,48,0,1,0,11
http://ufcstats.com/fight-details/b53fd8bce62aa1c6,2017-06-25,Tim Means,Alex Garcia,3,23,62,0,0,0,0,10,55,0,2,0,0
http://ufcstats.com/fight-details/3a4d2a933a3c7291,2017-06-25,BJ Penn,Dennis Siver,1,22,39,0,0,0,12,26,98,0,1,0,11
http://ufcstats.com/fight-details/3a4d2a933a3c7291,2017-06-25,BJ Penn,Dennis Siver,2,21,41,0,0,1,110,21,65,0,0,0,0
http://ufcstats.com/fight-details/3a4d2a933a3c7291,2017-06-25,BJ Penn,Dennis Siver,3,14,27,0,0,0,0,56,117,0,0,0,0
http://ufcstats.com/fight-details/9a79a4b97a0f1e24,2017-06-25,Clay Guida,Erik Koch,1,3,19,0,2,0,90,8,24,0,0,0,35
http://ufcstats.com/fight-details/9a79a4b97a0f1e24,2017-06-25,Clay Guida,Erik Koch,2,22,43,1,1,0,265,3,8,0,0,0,0
http://ufcstats.com/fight-details/9a79a4b97a0f1e24,2017-06-25,Clay Guida,Erik Koch,3,13,25,1,5,0,237,2,7,0,0,0,0
http://ufcstats.com/fight-details/3d1f83264d87c529,2017-06-25,Vitor Miranda,Marvin Vettori,1,8,46,0,0,0,0,25,58,1,1,0,58
http://ufcstats.com/fight-details/3d1f83264d87c529,2017-06-25,Vitor Miranda,Marvin Vettori,2,15,52,0,0,0,13,17,48,1,3,0,82
http://ufcstats.com/fight-details/3d1f83264d87c529,2017-06-25,Vitor Miranda,Marvin Vettori,3,28,63,0,1,0,0,27,55,1,3,0,84
http://ufcstats.com/fight-details/1bd52b0c01018f4a,2017-06-25,Carla Esparza,Maryna Moroz,1,11,31,1,3,0,135,13,36,0,0,0,0
http://ufcstats.com/fight-details/1bd52b0c01018f4a,2017-06-25,Carla Esparza,Maryna Moroz,2,18,32,1,5,0,105,15,44,0,0,0,0
http://ufcstats.com/fight-details/1bd52b0c01018f4a,2017-06-25,Carla Esparza,Maryna Moroz,3,11,32,4,6,0,142,10,39,0,0,0,0
http://ufcstats.com/fight-details/f7ae397fefa57c70,2017-06-25,Devin Powell,Darrell Horcher,1,12,28,0,1,0,1,10,24,0,0,0,155
http://ufcstats.com/fight-details/f7ae397fefa57c70,2017-06-25,Devin Powell,Darrell Horcher,2,11,19,0,1,0,8,20,35,0,0,0,209
http://ufcstats.com/fight-details/f7ae397fefa57c70,2017-06-25,Devin Powell,Darrell Horcher,3,20,32,0,1,0,104,7,17,0,0,0,71
http://ufcstats.com/fight-details/1e75ee0da189857b,2017-06-25,Jared Gordon,Michel Quinones,1,23,49,1,1,0,77,14,58,0,0,0,0
http://ufcstats.com/fight-details/1e75ee0da189857b,2017-06-25,Jared Gordon,Michel Quinones,2,44,72,3,5,0,203,2,20,0,0,0,0
http://ufcstats.com/fight-details/eafda776967c6444,2017-06-25,Anthony Rocco Martin,Johnny Case,1,21,58,0,1,0,0,31,79,0,0,0,24
http://ufcstats.com/fight-details/eafda776967c6444,2017-06-25,Anthony Rocco Martin,Johnny Case,2,26,83,0,0,0,0,35,94,0,1,0,0
http://ufcstats.com/fight-details/eafda776967c6444,2017-06-25,Anthony Rocco Martin,Johnny Case,3,35,85,1,1,0,0,26,81,0,0,0,27
http://ufcstats.com/fight-details/0d5356c506111a57,2017-07-07,Michael Johnson,Justin Gaethje,1,43,117,1,1,0,15,50,87,0,0,0,0
http://ufcstats.com/fight-details/0d5356c506111a57,2017-07-07,Michael Johnson,Justin Gaethje,2,48,83,0,2,0,19,54,87,0,0,0,6
http://ufcstats.com/fight-details/5934de85b9c53e7c,2017-07-07,Dhiego Lima,Jesse Taylor,1,2,2,0,0,0,0,19,22,2,3,0,293
http://ufcstats.com/fight-details/5934de85b9c53e7c,2017-07-07,Dhiego Lima,Jesse Taylor,2,2,2,0,0,1,0,2,2,0,0,0,36
http://ufcstats.com/fight-details/6f836a82a0530884,2017-07-07,Marc Diakiese,Drakkar Klose,1,5,11,2,3,0,112,12,19,1,1,0,139
http://ufcstats.com/fight-details/6f836a82a0530884,2017-07-07,Marc Diakiese,Drakkar Klose,2,12,30,0,1,0,14,12,29,1,2,0,133
http://ufcstats.com/fight-details/6f836a82a0530884,2017-07-07,Marc Diakiese,Drakkar Klose,3,17,36,0,2,0,63,15,31,1,4,0,49
http://ufcstats.com/fight-details/e97b609eefc5fd61,2017-07-07,Jared Cannonier,Nick Roehrick,1,25,50,0,0,0,5,10,66,0,0,0,12
http://ufcstats.com/fight-details/e97b609eefc5fd61,2017-07-07,Jared Cannonier,Nick Roehrick,2,45,75,1,1,0,22,14,72,0,0,0,0
http://ufcstats.com/fight-details/e97b609eefc5fd61,2017-07-07,Jared Cannonier,Nick Roehrick,3,14,25,0,0,0,7,4,22,0,0,0,2
http://ufcstats.com/fight-details/6ec0a046de95fe16,2017-07-07,Brad Tavares,Elias Theodorou,1,13,30,1,1,0,40,9,33,0,1,0,0
http://ufcstats.com/fight-details/6ec0a046de95fe16,2017-07-07,Brad Tavares,Elias Theodorou,2,17,34,0,2,0,25,20,41,1,2,0,50
http://ufcstats.com/fight-details/6ec0a046de95fe16,2017-07-07,Brad Tavares,Elias Theodorou,3,1,7,0,0,0,61,5,8,2,4,0,203
http://ufcstats.com/fight-details/3e5a3ecd2b123fc2,2017-07-07,Jordan Johnson,Marcel Fortuna,1,14,42,1,2,0,46,12,24,0,0,0,0
http://ufcstats.com/fight-details/3e5a3ecd2b123fc2,2017-07-07,Jordan Johnson,Marcel Fortuna,2,13,44,1,3,0,40,24,40,0,0,0,0
http://ufcstats.com/fight-details/3e5a3ecd2b123fc2,2017-07-07,Jordan Johnson,Marcel Fortuna,3,15,53,0,1,0,24,17,39,0,3,0,0
http://ufcstats.com/fight-details/c94c3e4bbed24421,2017-07-07,Angela Hill,Ashley Yoder,1,22,50,0,0,0,22,12,49,1,1,0,20
http://ufcstats.com/fight-details/c94c3e4bbed24421,2017-07-07,Angela Hill,Ashley Yoder,2,9,16,0,0,0,70,5,21,1,1,0,140
http://ufcstats.com/fight-details/c94c3e4bbed24421,2017-07-07,Angela Hill,Ashley Yoder,3,16,34,1,1,0,82,9,38,1,4,0,40
http://ufcstats.com/fight-details/c7c7be3b0d65a7da,2017-07-07,James Krause,Tom Gallicchio,1,33,53,0,0,0,0,15,55,1,3,0,61
http://ufcstats.com/fight-details/c7c7be3b0d65a7da,2017-07-07,James Krause,Tom Gallicchio,2,35,62,0,0,0,0,21,68,0,2,0,0
http://ufcstats.com/fight-details/c7c7be3b0d65a7da,2017-07-07,James Krause,Tom Gallicchio,3,38,73,0,0,0,9,17,77,0,4,0,0
http://ufcstats.com/fight-details/7f3bd3b913df61f4,2017-07-07,Ed Herman,CB Dollaway,1,5,7,0,0,0,5,16,22,5,5,0,277
http://ufcstats.com/fight-details/7f3bd3b913df61f4,2017-07-07,Ed Herman,CB Dollaway,2,19,33,1,1,0,160,18,24,0,0,0,10
http://ufcstats.com/fight-details/7f3bd3b913df61f4,2017-07-07,Ed Herman,CB Dollaway,3,0,1,0,0,0,0,20,26,1,1,0,286
http://ufcstats.com/fight-details/f0ac3761d3fdda3e,2017-07-07,Tecia Pennington,Juliana Lima,1,12,17,0,7,0,175,5,20,1,2,0,48
http://ufcstats.com/fight-details/f0ac3761d3fdda3e,2017-07-07,Tecia Pennington,Juliana Lima,2,3,6,0,0,0,12,1,11,0,1,0,0
http://ufcstats.com/fight-details/88c2da7b33cca8d4,2017-07-07,Gray Maynard,Teruto Ishihara,1,7,12,5,5,0,226,4,6,0,0,0,4
http://ufcstats.com/fight-details/88c2da7b33cca8d4,2017-07-07,Gray Maynard,Teruto Ishihara,2,5,6,5,5,0,272,3,5,0,0,0,2
http://ufcstats.com/fight-details/88c2da7b33cca8d4,2017-07-07,Gray Maynard,Teruto Ishihara,3,4,6,1,1,0,279,1,2,0,0,0,0
http://ufcstats.com/fight-details/06cd9812e2b9b747,2017-07-08,Yoel Romero,Robert Whittaker,1,12,18,1,4,0,53,7,25,0,0,0,0
http://ufcstats.com/fight-details/06cd9812e2b9b747,2017-07-08,Yoel Romero,Robert Whittaker,2,6,12,2,6,0,200,6,22,0,0,0,0
http://ufcstats.com/fight-details/06cd9812e2b9b747,2017-07-08,Yoel Romero,Robert Whittaker,3,5,16,0,3,0,0,11,53,0,0,0,0
http://ufcstats.com/fight-details/06cd9812e2b9b747,2017-07-08,Yoel Romero,Robert Whittaker,4,7,18,1,4,0,62,19,42,0,0,0,5
http://ufcstats.com/fight-details/06cd9812e2b9b747,2017-07-08,Yoel Romero,Robert Whittaker,5,18,43,0,1,0,0,31,79,0,0,0,88
http://ufcstats.com/fight-details/b67229e7675eed24,2017-07-08,Fabricio Werdum,Alistair Overeem,1,12,30,0,1,0,0,5,10,0,0,0,10
http://ufcstats.com/fight-details/b67229e7675eed24,2017-07-08,Fabricio Werdum,Alistair Overeem,2,13,39,0,1,0,0,10,16,0,0,0,56
http://ufcstats.com/fight-details/b67229e7675eed24,2017-07-08,Fabricio Werdum,Alistair Overeem,3,24,46,1,1,1,159,6,12,0,0,0,14
http://ufcstats.com/fight-details/cf4c2b601c2228aa,2017-07-08,Daniel Omielanczuk,Curtis Blaydes,1,16,35,0,0,0,0,17,38,0,6,0,182
http://ufcstats.com/fight-details/cf4c2b601c2228aa,2017-07-08,Daniel Omielanczuk,Curtis Blaydes,2,15,46,0,0,0,0,21,57,0,4,0,76
http://ufcstats.com/fight-details/cf4c2b601c2228aa,2017-07-08,Daniel Omielanczuk,Curtis Blaydes,3,20,51,0,1,0,3,34,73,0,3,0,76
http://ufcstats.com/fight-details/1f49b59e4058568f,2017-07-08,Anthony Pettis,Jim Miller,1,36,53,0,0,0,0,17,49,0,2,0,0
http://ufcstats.com/fight-details/1f49b59e4058568f,2017-07-08,Anthony Pettis,Jim Miller,2,12,22,1,1,0,135,8,19,1,1,0,110
http://ufcstats.com/fight-details/1f49b59e4058568f,2017-07-08,Anthony Pettis,Jim Miller,3,32,46,0,1,0,83,23,42,0,1,0,0
http://ufcstats.com/fight-details/a5a065cb6d33ba9e,2017-07-08,Rob Font,Douglas Silva de Andrade,1,31,67,1,2,0,69,12,43,1,1,0,2
http://ufcstats.com/fight-details/a5a065cb6d33ba9e,2017-07-08,Rob Font,Douglas Silva de Andrade,2,39,77,1,2,0,59,16,50,1,1,0,8
http://ufcstats.com/fight-details/00b801e7e1679f2f,2017-07-08,Travis Browne,Aleksei Oleinik,1,24,51,0,0,1,10,29,52,2,2,1,137
http://ufcstats.com/fight-details/00b801e7e1679f2f,2017-07-08,Travis Browne,Aleksei Oleinik,2,11,20,1,1,0,73,24,33,1,2,0,75
http://ufcstats.com/fight-details/19eed5d9781b47ac,2017-07-08,Chad Laprise,Brian Camozzi,1,36,74,1,1,0,26,20,74,0,0,0,0
http://ufcstats.com/fight-details/19eed5d9781b47ac,2017-07-08,Chad Laprise,Brian Camozzi,2,20,64,0,0,0,0,22,80,0,0,0,0
http://ufcstats.com/fight-details/19eed5d9781b47ac,2017-07-08,Chad Laprise,Brian Camozzi,3,20,41,0,0,1,5,5,28,0,0,0,0
http://ufcstats.com/fight-details/323fb015ca2444e3,2017-07-08,Thiago Santos,Gerald Meerschaert,1,36,66,0,0,0,36,15,28,2,5,0,61
http://ufcstats.com/fight-details/323fb015ca2444e3,2017-07-08,Thiago Santos,Gerald Meerschaert,2,24,49,0,0,0,97,0,1,1,3,0,9
http://ufcstats.com/fight-details/9298175cb2ad7d41,2017-07-08,Jordan Mein,Belal Muhammad,1,22,36,0,1,0,0,17,51,0,4,0,45
http://ufcstats.com/fight-details/9298175cb2ad7d41,2017-07-08,Jordan Mein,Belal Muhammad,2,13,22,0,2,0,0,18,42,2,4,0,133
http://ufcstats.com/fight-details/9298175cb2ad7d41,2017-07-08,Jordan Mein,Belal Muhammad,3,1,3,1,3,0,36,10,17,2,4,0,236
http://ufcstats.com/fight-details/1645ed92dcdc5c03,2017-07-08,Cody Stamann,Terrion Ware,1,23,51,2,3,0,130,19,47,0,1,0,13
http://ufcstats.com/fight-details/1645ed92dcdc5c03,2017-07-08,Cody Stamann,Terrion Ware,2,36,52,3,5,0,119,20,56,0,0,0,3
http://ufcstats.com/fight-details/1645ed92dcdc5c03,2017-07-08,Cody Stamann,Terrion Ware,3,35,57,3,4,0,160,21,49,0,0,0,0
http://ufcstats.com/fight-details/e1100fc357e61fba,2017-07-08,Trevin Giles,James Bochnovic,1,12,19,3,3,0,230,5,16,0,0,0,8
http://ufcstats.com/fight-details/e1100fc357e61fba,2017-07-08,Trevin Giles,James Bochnovic,2,29,34,2,2,0,113,0,8,0,1,0,0
http://ufcstats.com/fight-details/b7f6d05d3afbb266,2017-07-16,Joanne Wood,Cynthia Calvillo,1,18,48,0,0,0,17,16,34,1,2,0,29
http://ufcstats.com/fight-details/b7f6d05d3afbb266,2017-07-16,Joanne Wood,Cynthia Calvillo,2,20,66,0,0,0,0,19,36,0,1,0,0
