fighter,ew_avg_SIG_STR_pct,ew_avg_SIG_STR_landed,ew_avg_TD_pct,ew_avg_TD_landed,ew_avg_SUB_ATT,ew_ko_finish_rate
Nik Lentz,0.48475660288496625,49.00415412705469,0.274425496358823,2.4315357734817957,0.7892920454145276,0.26600466916864784
Charlie Brenneman,0.4806573344767727,11.54526181374751,0.2894988661458959,1.8851523125817062,0.0,0.0
Jason High,0.24095903485504555,4.436385104408331,0.46603368475702445,1.3278619596531143,2.288210956402038,0.0
Caol Uno,0.494,28.888899999999996,0.342,2.2222,0.2222,0.3333333333333333
Gleison Tibau,0.37080431836703637,20.702521258072448,0.4562716897065847,2.7312185170249865,0.5506020401136493,0.05226599981835251
Kenny Florian,0.4489966524119887,26.051871623370285,0.44060811031121894,1.5770712044369934,0.8073069567722613,0.1630590981565539
Takanori Gomi,0.271463784749205,28.621312030860604,0.03622610473850325,0.0714321397827625,0.0,0.4552504176568852
Andre Winner,0.43374223225722525,30.34775498855218,0.0,0.0,0.0,0.4896842440759373
Rafaello Oliveira,0.3945287963359044,25.86500566213742,0.2567757333152751,1.8086554185219335,1.3068662667289228,0.0
Ross Pearson,0.4082070254988424,44.236645324207366,0.29792626769448916,0.5364337348893299,0.0,0.339519523865563
Dennis Siver,0.34243911951295974,39.242319558093364,0.2991959232165458,0.719134475710438,0.2809291874116456,0.23125411451522332
Nate Quarry,0.389,31.0,0.111,0.1111,0.0,0.7142857142857143
Jorge Rivera,0.4777719866481297,26.319471245889027,0.18099831493862834,0.4981999782030906,0.0685470581790207,0.5781870655276835
Roy Nelson,0.3813071017741396,23.968598466404153,0.15303457592513608,1.0194674155334407,0.044633646586014326,0.8485642855410873
Stefan Struve,0.4897636886034984,-13.063615441263341,0.8382157955870596,0.8423485819086128,2.0832684204270984,0.3563612667354289
Jon Madsen,0.46958957199687906,28.10507311646155,0.7011432745929864,1.2702331298908949,0.0,0.2674364226710455
Mostapha Al-Turk,0.36,5.5,0.0,0.0,0.0,0.0
Alexander Gustafsson,0.42097864747554026,-25.993876433988497,0.4627070826638455,1.8339516653908958,0.3682705122332205,0.5138303356723805
Phil Davis,0.38288131995327296,37.32710599082856,0.36990055187875603,2.696363248770685,0.4364834447905775,0.0
Paul Kelly,0.37034559042693777,37.86475365748095,0.5799974976259262,1.1063443387396132,1.006310190978293,0.21620810350141534
Matt Veach,0.285,9.5,0.33,2.0,0.0,1.0
Damarques Johnson,0.41282911459615806,14.737574585518429,0.29687602932038404,0.6024886762259427,0.3218400148721861,0.51813959710798
Brad Blackburn,0.375,58.75,0.0,0.0,0.25,0.3333333333333333
Nick Osipczak,0.5057064912915606,29.22968357179559,0.36925750397530316,0.7508816112606062,1.0,0.5
Rick Story,0.43850999957484327,53.73514052211946,0.5537919321235066,1.9604336421016526,0.6201640191826028,0.14841554576767005
Terry Etim,0.44646131141953793,21.08711232806867,0.13520510778102832,0.35659844088402565,0.9588835588969391,0.16107478232230982
Rafael Dos Anjos,0.5008278370564103,-10.935143746417518,0.346103707550698,2.026131415286728,0.5534205598075204,0.15579310039024524
