fighter,glicko_rating,glicko_rd,glicko_sigma
Darren Elkins,1755.4558378275453,92.0375867155478,0.060002892989973224
Krzysztof Jotko,1754.1848761443637,108.5633736466483,0.060000318031866354
Sergio Pettis,1753.6054160426627,114.28140033940211,0.060007696979907446
Sean Woodson,1753.516841679764,134.51335422340364,0.05999921649317955
Da Un Jung,1752.669671489399,246.1726556372041,0.059998779047743964
Vitor Petrino,1752.4167166228171,136.22664499823148,0.05999350473957041
Myles Jury,1751.8750341182786,126.93267612151132,0.059997732909623
Tom Breese,1751.812928935829,143.3663170069863,0.05999619780649257
Yana Santos,1751.5133577960676,171.06779742903495,0.060002955257151984
Don Madge,1750.6967990332585,256.5697870397656,0.059999052216732615
Veronica Hardy,1750.386310045157,198.8089331548995,0.06000330159309072
Josh Barnett,1749.8441995079916,161.27081610632598,0.060000130989020996
Donte Johnson,1749.3651991797487,221.31627507213165,0.05999815301152977
Alexander Hernandez,1749.269266891008,100.44860597517548,0.060006637586283516
Bobby Green,1749.204455726864,99.36061841457372,0.05999770943999524
Adrian Yanez,1748.353885562274,133.635948246876,0.05999177086315893
Sean Pierson,1748.1308208016844,167.64787476382764,0.05999842841634974
Jean Matsumoto,1747.3198828013801,165.12599910950763,0.05999608284300402
Curtis Millender,1746.4777032559925,165.65107523190832,0.059998814503354786
Lorenz Larkin,1745.7028143681503,133.02028978424832,0.0600053123455005
Gillian Robertson,1745.5173476615978,102.59480256404332,0.05999714689101985
Dustin Jacoby,1745.4324348953821,109.27528635259117,0.06000082690275516
Kyler Phillips,1745.2516719273638,132.32460809406552,0.06000360148409063
Sergio Moraes,1745.077014908145,121.75297347759935,0.05999622951096388
Jacob Volkmann,1744.0901970751324,170.67628418637983,0.05999997479073473
Makhmud Muradov,1743.5322695540322,152.17577053894985,0.05999944784689856
Denise Gomes,1743.178345848236,142.5048176522956,0.06000316673313283
Jim Miller,1743.0414784499746,82.24255222891703,0.059994286993634384
Charles Jourdain,1741.0700324409527,105.90963717068958,0.06000768207481803
Desmond Green,1740.212889859863,146.87966258569537,0.05999696590592865
Jimi Manuwa,1739.3501054145224,118.44795800666235,0.059998104088143364
Jeremy Kennedy,1739.1018850320927,192.0186357214441,0.05999833057279971
Valter Walker,1738.4547582673836,176.11244873344265,0.06000342049305372
Dennis Hallman,1738.3020278380206,201.38806296544382,0.05999897645243484
Matheus Nicolau,1738.289703199418,126.0932848626098,0.05999813322107209
Alonzo Menifield,1738.190256811857,106.39749326814724,0.05999529482243
Zubaira Tukhugov,1737.825791207948,151.02384961483162,0.06000272850237398
Kajan Johnson,1737.0792503123826,154.3401570777922,0.060001731780674604
Costas Philippou,1736.7478012734418,138.34779117734007,0.06000411030086313
Drew Dober,1736.7178265499012,93.94192204648388,0.0600026042990653
Dustin Ortiz,1736.577393574493,115.64574237110237,0.05999641472990004
Rafael Estevam,1736.0981197412038,187.5642499864078,0.05999753653035338
Karine Silva,1734.560490299057,139.5928913592985,0.05999948730174065
Davi Ramos,1733.2112825420809,160.2781851103454,0.05999794453227369
Tofiq Musayev,1733.005630160593,259.7268875463431,0.0600034702912125
Michal Oleksiejczuk,1732.8889874264546,102.33711857930108,0.05998939607446034
Taila Santos,1732.6742244005186,158.9461802513899,0.05999989233092508
Li Jingliang,1732.3111898675347,113.3348359406332,0.06000088993849233
Carlston Harris,1732.273396693489,154.9588928934797,0.060000676094848805
Joselyne Edwards,1732.017896230682,121.1083586504112,0.05999945113373811
Sean Sherk,1731.8589845593474,286.9416297484949,0.06000036547037027
Waldo Cortes-Acosta,1731.7295598442086,158.62453432514505,0.05999575015645309
Dooho Choi,1731.5162888963862,137.01107889900268,0.06000099176812039
Tallison Teixeira,1730.9313510477923,191.67885608265013,0.05999873009214823
Alden Coria,1730.2233898524112,251.7594067822811,0.0599991056130929
Travis Browne,1729.10028568725,111.82800863683872,0.05999468576506511
Stevie Ray,1728.9071486452676,122.51694075119454,0.0599940669793146
Chas Skelly,1728.7101492784964,135.27573314806557,0.06000087344361343
Dennis Siver,1728.020779693784,131.98424990898175,0.059998572029157725
Dmitry Sosnovskiy,1727.0784541276057,273.5346456591596,0.06000010236476099
Chael Sonnen,1726.3620459729373,158.16991302267311,0.060002121095145945
Ali Bagautinov,1725.0888586406636,146.83329474474178,0.05999384038483836
Sergey Khandozhko,1724.8849600316917,209.8473800371322,0.05999847354883214
Mark Hunt,1724.735040464431,105.54397282802516,0.05999812578549695
Sage Northcutt,1724.657009850864,152.43883257699713,0.05999601285347567
Khaos Williams,1723.9574631847024,140.13336864001732,0.06000619530968484
Adriano Martins,1722.7901207505984,154.73047084459245,0.06000111419733645
Melissa Croden,1722.2215621751377,199.149223640818,0.05999976348550246
Thiago Tavares,1721.3263266150595,135.59369987149327,0.06000092406414978
Yushin Okami,1721.2710988608374,129.66027001150678,0.059998654223823555
Roman Kopylov,1721.129474120184,120.55236457270148,0.05999797326287122
Tabatha Ricci,1720.8767461442394,121.02562336915113,0.059994248168394486
Ignacio Bahamondes,1720.5208886163175,130.0819090647316,0.06000241821989894
Ilir Latifi,1719.9802235167278,107.05465386859456,0.05999671070634482
Irene Aldana,1719.9197334636942,115.39699771233245,0.06000524341304359
Dennis Bermudez,1719.133845254638,107.94027532713268,0.060002319010555756
Jack Shore,1718.9997093851125,141.3844672856079,0.05999802177733194
Chris Wade,1718.615942252717,166.3250299632344,0.0599995098107338
Alejandro Perez,1718.308965691097,122.64550571904776,0.05999873109735848
Damon Jackson,1717.3974965058121,121.92559801380017,0.0600080939039593
Marcos Rogerio De Lima,1716.5320485891993,102.78758820306652,0.059997558699598726
Ray Borg,1716.378885271901,130.67825890138198,0.06000601189657827
Jared Gordon,1715.8448295365429,104.12017613156488,0.06000084680024021
Marwan Rahiki,1715.6834308718621,249.9156171469834,0.05999867991978272
Philipe Lins,1715.242603326353,155.17465378269816,0.06000195505140941
John Moraga,1713.9199284533015,116.3235649988592,0.0599944330537628
Nate Maness,1713.649604513058,158.59731895329563,0.05999808812750876
Brad Tavares,1713.5422476565277,90.47883292907551,0.06001511723470687
Daniel Kelly,1712.3938205625182,127.24781276694259,0.059995284714775686
Joaquim Silva,1712.0766294736331,128.01043144305467,0.05999996498647076
Javid Basharat,1711.8491516493293,166.8578790908099,0.05999934704616333
Islam Dulatov,1711.6333476221428,269.48655127926463,0.0599998591593841
Rodrigo Nascimento,1711.5395746099837,137.60065465471914,0.059995773063379575
Jake Shields,1710.564951530406,158.48609532811068,0.05999893103437134
Vinc Pichel,1709.7643518044333,124.33090944503036,0.06000101850600071
Tim Boetsch,1709.2441041184336,100.25387699952194,0.06000237312392854
Ismail Naurdiev,1708.2976749172126,153.50747634444082,0.0600041339505451
Brad Riddell,1708.2465406387423,148.8927815540946,0.05999774517836874
Rani Yahya,1707.5660603126241,110.93896535572736,0.0599927553667385
John Hathaway,1707.1309843379267,168.20579184476884,0.05999864271758409
Viviane Araujo,1706.2732791004594,112.78329607299551,0.06000064139673861
Shamil Gaziev,1705.6186821525498,160.24393193196298,0.05999845003196663
Hakeem Dawodu,1705.4946564398956,131.13226145386298,0.05999907963868564
Holly Holm,1705.3062993374685,116.99984468879411,0.06000548062870047
Santiago Luna,1705.0054039451684,249.31158345641325,0.05999863870357733
Chris Daukaus,1704.3857236516658,134.4473485804592,0.05999654891313594
Mateusz Rebecki,1703.5010933606657,144.37552566365292,0.059998296015940464
Wang Guan,1701.9387830429607,255.756101614119,0.05999955506283129
Abel Trujillo,1701.180402536365,133.42358640704424,0.05999696655948313
Cheick Kongo,1700.8945388107345,169.87229659652388,0.06000350586275291
Roan Carneiro,1700.4618973029849,179.60153315259754,0.05999776717318516
Andre Fili,1699.9190609270556,93.24357392947871,0.06000911233614817
Diego Brandao,1699.8379116965446,132.68536878958844,0.0599922717727115
Nik Lentz,1699.192313947985,101.15929395607056,0.0599912784094146
Michelle Waterson,1698.9353137729013,120.70906377302232,0.05999540482526035
Gokhan Saricam,1698.4768429737883,257.26343472768906,0.05999953845270455
Andre Petroski,1698.0163953203814,133.19651161540386,0.06000331356457799
Brian Ebersole,1697.4610376712938,157.64499058037055,0.060007962202077006
Tecia Torres,1697.347559013254,116.1957646550616,0.059995147528781025
Billy Elekana,1697.2018898970398,200.82240706705596,0.05999804244884834
Mirsad Bektic,1697.1795235266532,135.35003912143836,0.06000177203696318
Jj Aldrich,1695.7161293612344,110.6035143986544,0.059995539411619295
Rousimar Palhares,1695.2422191632713,156.18790325754318,0.06000396222630391
Iuri Alcantara,1695.0082065628592,112.40981552817945,0.05999943925103555
Alan Jouban,1694.0197802976404,122.53310073324474,0.05999768810768208
Iwo Baraniewski,1693.7222764531782,240.44053787357453,0.05999827884416873
Manoel Sousa,1693.6491316688132,266.26403644185456,0.05999961484705751
Ben Askren,1693.136524219059,210.47816935156692,0.060006629505094854
Heili Alateng,1692.4054795073353,204.29463942761404,0.05999846432404451
Mike Pierce,1692.1788281090974,130.87657382913073,0.05999799087654342
Joe Solecki,1691.1135600953294,144.00777232433543,0.05999896136739456
Trey Waters,1690.6421868533346,216.30941420558503,0.060000779075429354
Marina Rodriguez,1690.4403871699292,113.98215699554353,0.06000630995880961
Charles Radtke,1690.1544774432518,159.32624942433335,0.05999432631070961
Arjan Bhullar,1690.0918447921401,188.0526706573932,0.059998183161372697
Amanda Ribas,1688.9057391238114,114.67217523153481,0.05999748802073798
Augusto Sakai,1688.6659149829413,126.21768819801082,0.05999506338646393
Lyman Good,1688.4240295817806,151.10421569936753,0.05999669063233244
Mark Munoz,1688.1948653283916,126.97868737052013,0.06000226539820008
Carlos Condit,1687.81022779447,104.15259198038687,0.05999247530988933
Martin Kampmann,1687.5336664419863,152.2230678705214,0.06000696289810954
Takeya Mizugaki,1687.4011524007701,119.4185845069573,0.05999583449276157
Nordine Taleb,1687.3474432485739,126.51397343500979,0.05999620570570041
Jonathan Pearce,1686.5437869606565,133.55051554735704,0.06000154924960592
Matthew Riddle,1686.4775415462082,178.01846227861373,0.060001187465306
Ovince Saint Preux,1686.3379402139303,89.85205359346324,0.06000441774331731
Matt Brown,1685.9002682495754,95.10512939466786,0.059996157931965895
Punahele Soriano,1685.2702901474302,126.91040169486902,0.06000273975739662
Ian Heinisch,1684.8519435731573,141.24467532101275,0.06000045081547869
Mike Perry,1684.658007406333,108.31971514188209,0.06000426671422373
Yana Kunitskaya,1683.5270207301446,151.84008450770693,0.06000050644615291
Alex Morono,1683.3426055319594,95.97365598593166,0.0600029340030985
Piera Rodriguez,1682.6709315602984,148.102203488395,0.0600014263142126
Loopy Godinez,1681.9299702069193,109.63258904353204,0.060005768430942415
Wilson Reis,1681.8676703802503,117.1886289025725,0.05999499080678091
Davey Grant,1681.296553151117,112.72102246512426,0.06000539753722257
Thiago Silva,1680.9430460994008,216.63075702668013,0.0599985913438004
Michael Johnson,1680.7231508496807,87.00576432009953,0.06001266013237161
Caludia Gadelha,1680.0967987108518,257.27893166805643,0.059999350104054446
Thiago Moises,1679.6835665251087,111.04447514268274,0.06000178963978703
Albert Tumenov,1679.5506659248056,141.5394929817924,0.06000029549170997
Suyoung You,1678.6437840932074,203.35333996213558,0.05999822071117412
Luis Pena,1678.4718111689624,155.86363048273083,0.059999398725496894
Fatima Kline,1677.8984119599609,180.0699969772173,0.05999699938464766
Tom Nolan,1677.4518325638594,172.43613766218706,0.059999394169228996
Cody Stamann,1676.9281641846346,112.13888450680125,0.06000331041878104
Ramazan Emeev,1675.8593330646586,171.19675417516257,0.06000827801087704
Ty Miller,1675.3991010150676,265.05171620628454,0.05999941487060415
Serhiy Sidey,1675.1962123706182,216.03143545337429,0.060001157569178565
Alan Belcher,1674.9134020606662,170.01480042069008,0.059999053574375696
Terrance Mckinney,1674.9012788869018,123.64442864427033,0.0599986117455551
Alekander Volkov,1674.7079331753055,268.8101142813924,0.05999946268743204
Lance Gibson Jr.,1674.4077700873738,243.48998076874852,0.06000114158852001
Alex Oliveira,1674.3918368503312,98.67137395576874,0.060003014858358274
Billy Quarantillo,1674.18189110367,124.25779403932354,0.06000361752981743
Aleksei Oleinik,1673.9583632522317,106.56358122522359,0.06001149153223435
Aspen Ladd,1673.9330508480243,149.19264697729744,0.05999803843916738
Matt Mitrione,1673.9171663390284,121.02002489909589,0.05999954079485395
Matt Frevola,1673.3311350182223,133.20158266266134,0.060004508047987515
Enrique Barzola,1672.8569731445837,151.29830866105038,0.060000639877540965
Norman Parke,1672.8320034979029,148.24623741580842,0.060000215183027325
Magnus Cedenblad,1672.5222600276043,177.7756351558575,0.05999919039160332
Rinya Nakamura,1672.1083352637304,198.41039568342927,0.05999845470770801
Jennifer Maia,1671.8958861468743,117.88412988535418,0.06000294012175625
Da'Mon Blackshear,1671.3838197362686,139.7196751246391,0.060000056730830205
Regina Tarin,1670.91646893071,275.96973192829546,0.059999532875570805
Che Mills,1670.6909184704377,214.0938401611186,0.0599985803964755
Omar Antonio Morales Ferrer,1670.6019199037485,259.40431872527967,0.05999928962657531
Karol Rosa,1670.3374717032177,124.33086963916868,0.059997010910619854
Magomed Mustafaev,1670.0159304138995,172.23537703299638,0.05999829748217589
Abdul Rakhman Yakhyaev,1668.9646027222689,242.42332221851296,0.05999810890271806
Claudia Gadelha,1668.875760098323,130.09785673216777,0.0599992594685758
Jon Fitch,1668.2752335407722,174.1688051439439,0.05999783612594396
John Castaneda,1667.9688851345707,144.55393654732092,0.06000195171009233
Gleison Tibau,1667.6076178041615,106.94665434060174,0.059999721949621686
Kyle Daukaus,1666.8840350945247,146.91847383681218,0.06000296207867204
Bryan Barberena,1666.3515669957687,100.38523044611584,0.06000743028456046
Ronny Markes,1665.4421701411547,183.27386275560627,0.06000415213672267
Paul Sass,1665.0739627187536,175.27664673617085,0.06000180003312791
Tony Kelley,1665.0577038010751,212.702149371478,0.05999771446721028
Ben Rothwell,1665.0427145610981,107.17855799083446,0.06000835896831682
Brady Hiestand,1664.4523217691976,189.85561023458214,0.05999877136144028
Paul Craig,1664.2523216215384,102.26952300280718,0.060006033338237966
Miranda Maverick,1664.2088209179763,116.65707472083764,0.05999960549887452
Ronnie Lawrence,1664.047335523241,218.70631135429383,0.059998494392009286
Phil Rowe,1663.2100806684543,141.30415079970618,0.05999695943530088
Jon Madsen,1663.203731769523,215.40256547142994,0.059998870852933775
Jordan Leavitt,1662.7263504859752,144.15031093143702,0.060001322880346764
Eduarda Moura,1662.4517701621112,177.89436371747763,0.06000539802378007
Phillip Hawes,1662.3108939062977,290.31896371798047,0.05999967537233814
Lawrence Lui,1662.3108939062977,290.31896371798047,0.05999967537233814
Donghun Choi,1662.3108939062977,290.31896371798047,0.05999967537233814
Aliaskhab Khizriev,1662.3108939062977,290.31896371798047,0.05999967537233814
Youssef Zalel,1662.3108939062977,290.31896371798047,0.05999967537233814
Shi Ming,1662.3108939062977,290.31896371798047,0.05999967537233814
Keiichiro Nakamura,1662.3108939062977,290.31896371798047,0.05999967537233814
Kai Kamaka Iii,1662.3108939062977,290.31896371798047,0.05999967537233814
Damian Pinas,1662.3108939062977,290.31896371798047,0.05999967537233814
Rick Glenn,1660.4761861149523,161.1621293851947,0.060001603527501175
Josh Thomson,1660.3719771971378,195.2818435850831,0.059998861338725264
Blagoy Ivanov,1659.633069769882,136.07449008954626,0.05999858967254443
Julian Erosa,1658.7673232288478,109.00882489488558,0.06001678348541481
Josh Samman,1658.228535131969,179.19860034169957,0.06000205676453308
Warlley Alves,1658.2265259796984,114.75491751735107,0.06000901013222228
Jimmy Crute,1657.714481899713,127.1846783867751,0.05999296739433442
Jaqueline Amorim,1657.4525166886478,165.51886752307936,0.06000183031263742
Tecia Pennington,1656.3825770819637,193.22694058046048,0.06000512573424988
Morgan Charriere,1656.1063288006776,158.60644161115562,0.05999597036981381
Elves Brener,1655.5697430544521,170.83851641071368,0.06000102392791603
Mohammed Usman,1654.629201658875,181.4011982717427,0.06000205559348899
Rafael Natal,1654.49463146072,114.5328611175856,0.05999258931440224
Ante Delija,1652.9760564778353,199.90935052651628,0.06000215104952623
Modestas Bukauskas,1652.9268036886551,116.5854979500409,0.05999710728231081
Eryk Anders,1652.279291423228,102.05232611020915,0.06000542063731942
Jeremy Stephens,1652.2196062503783,97.51570037954244,0.060004701802764314
Melsik Baghdasaryan,1652.176928771316,181.86680727196904,0.05999645748171454
Sergey Morozov,1652.1269900694638,174.6203683867659,0.06000066224499495
Kyung Ho Kang,1651.9784285662795,124.93371041606916,0.06000020183911068
Gavin Tucker,1651.8426271014157,155.39138768784187,0.06000090914760516
Miles Johns,1651.7294009754664,131.98945889557106,0.05999694289913121
Brian Foster,1651.6975023560137,261.8838840114477,0.05999846996757905
Douglas Silva De Andrade,1651.6509315098565,118.63371288627206,0.05999989274729407
Macy Chiasson,1651.1629764287466,111.82768813243837,0.059997620844388755
Cody Haddon,1651.1563468556615,271.9893849933279,0.0599993013023667
Caio Magalhaes,1650.8609893227517,151.8581777939071,0.059998312237417965
Cezar Ferreira,1650.2516951851553,117.60405976008055,0.06000227412212362
Oban Elliott,1650.1859139858334,182.03114200415646,0.05999956262051533
Tarec Saffiedine,1649.6673465062993,154.87670281755072,0.05999891761765963
Jordan Mein,1648.9068656228096,135.1579435893615,0.06000527265787735
Antonio Carlos Junior,1648.874483563595,125.97397973801723,0.05999590584369724
Claudio Puelles,1648.7860365045237,139.3957828673816,0.06000097513906844
Ariane Da Silva,1648.608028024878,156.8020518054299,0.060001831712666674
Alex Caceres,1648.6060970521119,93.77483902913205,0.0599945817667063
Eric Mcconico,1648.5428699961403,187.05510871583698,0.060000801392240656
Muin Gafurov,1648.5305172923129,192.70438116555437,0.06000473120449972
Themba Gorimbo,1648.2630271686921,142.27126453278873,0.060000645422097
Renan Barao,1648.2471327824367,112.06065400259013,0.06001246478172251
Kaue Fernandes,1648.0445496148286,188.62262992419767,0.059998977550902804
Rodolfo Bellato,1647.5901957931287,166.57214485686143,0.05999471572004952
Tatsuya Kawajiri,1647.5647585444228,160.75803177947907,0.05999878210074119
Johnny Case,1647.2274932687706,168.73368164666832,0.06000100638711754
Max Griffin,1646.8529266300047,104.24735045326776,0.05999973809683635
Karl Williams,1646.7465607090426,197.44040121131212,0.059997983985768506
Michael Trizano,1646.600475069084,157.22998525688746,0.05999939705222114
Sara Mcmann,1646.3750522545097,122.56836934642081,0.060000058453961155
Elizeu Dos Santos,1646.2510881741314,244.7391306307344,0.060002694567143314
Makwan Amirkhani,1645.9371347293109,116.84334147487918,0.05999378807641968
Ismael Bonfim,1645.542157187036,175.32279075828467,0.06000305781373508
Joanne Wood,1645.5350036466652,190.90575859263396,0.05999983618747199
Klaudia Sygula,1645.184429251658,204.58334958787052,0.05999910644515718
Lauren Murphy,1645.1158324077637,118.3105190304843,0.06000304776136424
Shawn Jordan,1645.036133711028,134.8277966279422,0.059998249894837624
Jose Delano,1644.9657646045362,283.40433024300387,0.05999942342948134
Claudio Silva,1644.843739883145,151.11324785233197,0.06000694247274373
Jhonata Diniz,1644.5100530719697,175.6729619390257,0.05999899518793689
Cb Dollaway,1642.9114607877668,117.15004356314881,0.06000855610918207
Gauge Young,1642.881965914788,202.88992467383923,0.060003780297046685
Nina Nunes,1642.3447099414448,238.44751675400877,0.06000116052509847
Yancy Medeiros,1642.1373023020897,116.66418896500696,0.06000145575432166
Julio Arce,1641.8451101875132,138.79147572109244,0.059995965405936394
Mansur Abdul-Malik,1641.7149969080797,183.27701005758587,0.059995658877435604
Mike Pyle,1641.5321384096956,114.94698810663976,0.06000410717458174
Hyder Amil,1641.475647028943,191.38207219530508,0.060006940612466614
Aaron Pico,1641.340462440046,281.8998648698733,0.05999946605261278
Olivier Aubin-Mercier,1640.7623886313079,124.16727494444015,0.059998181065771906
Ed Herman,1640.6497291101462,113.37801180842195,0.060004685244516055
Sultan Aliev,1640.582470971678,194.06909521871236,0.06000157381294132
Viscardi Andrade,1640.5585197835487,189.9927354454524,0.05999734823568459
Alatengheili,1640.5159018436964,171.08103801411406,0.05999708071828095
Kaan Ofli,1640.5076097460048,215.39486870078153,0.0600027762982539
Jack Jenkins,1638.4295347940438,166.76734620616082,0.05999914883477122
Tai Tuivasa,1638.4044193499008,103.90834857455745,0.06000363547452488
Diego Sanchez,1636.7563353090457,104.48299735587533,0.05999477195983994
Charles Johnson,1636.720511273637,117.04617833155758,0.060003533398194746
Jake Ellenberger,1636.0804520086047,104.08547525834074,0.05999848676342756
Polo Reyes,1636.0768402704844,179.52250782849754,0.05999746360932923
Evan Dunham,1635.6212121588055,107.93025617178311,0.05999643615285284
Steve Bosse,1634.9771025999326,201.294742745833,0.0600004383760598
Elias Silverio,1634.702975639015,187.87624711104658,0.06000291544540037
Brian Melancon,1634.6369041950084,241.78280480652717,0.06000145976975208
Megan Anderson,1633.8326650832582,182.04165397197843,0.06000128410139114
Melvin Guillard,1633.8181490356576,131.39977284961026,0.05999611310006238
Ben Nguyen,1633.6720385863973,143.96444797710737,0.059995172958097025
Dan Henderson,1633.4409242240997,132.23981998833014,0.06000371929409553
Niko Price,1632.6303609562963,98.62954130131376,0.06000375472632172
Tim Johnson,1632.432614319431,162.40385468994856,0.05999987430296826
Luiz Garagorri,1632.2226372805749,273.0542176246633,0.05999917163148622
Rashad Evans,1631.648616065131,118.616793577686,0.059997054640953514
Clay Guida,1631.2687195015278,90.3825996993167,0.05999832477761648
Aleksei Kunchenko,1629.6697604913757,180.82313677196274,0.06000352762157495
Jamall Emmers,1629.4389421947524,148.0686506468979,0.05999797186694175
Danny Castillo,1629.3502827176867,113.54911409824022,0.0599929732080358
Forrest Griffin,1629.2668828162891,213.5535376880869,0.059999894473764
David Branch,1629.24598692353,145.36735255439783,0.060009235233926005
Tj Waldburger,1629.1286350984615,152.60656708881947,0.05999661786081236
Lucas Martins,1628.768965065563,155.09610351975775,0.05999544788888314
John Makdessi,1628.389019816329,105.7488844811622,0.060001961607001046
Nina Ansaroff,1627.716104888953,157.31749629609868,0.060002165296232535
Christian Rodriguez,1627.4663735545255,139.5272599398416,0.0600020500677872
Mike Wilkinson,1627.181023159463,199.81287392650893,0.05999964163488067
Felicia Spencer,1626.7263003060982,172.1642693590784,0.05999880959056351
Misha Cirkunov,1626.6167231842192,116.90879904180899,0.06000023937895074
Stefan Struve,1626.500552209764,99.72277395417449,0.06000154894245685
Shamil Abdurakhimov,1625.454207710824,126.38973121960875,0.05999458514127436
Hamdy Abdelwahab,1624.6011174848759,199.17971384572084,0.05999981767621879
Hecher Sosa,1624.3975573825833,274.37718153865484,0.05999913684053659
Mark Bocek,1623.0452534603362,169.54960193751177,0.060003259618094974
Brendan Schaub,1622.8419546239497,147.05190570857735,0.060001319290389675
Alberto Montes,1622.3788153512537,269.9558154376191,0.05999905812139421
Royston Wee,1621.841031443426,226.68802628976053,0.05999923084662433
Krzystof Jotko,1621.2950052987626,282.37766418466424,0.05999923689154593
Ion Cutelaba,1620.1285374860367,100.13975145605643,0.05999873156544641
Paige Vanzant,1619.7576516195038,150.28416013936604,0.05999899972168234
Andrei Arlovski,1618.7800413980672,90.84106079793251,0.060006017890707156
Alan Patrick,1618.4453516305043,138.96214125935012,0.0600015488435148
Imanol Rodriguez,1618.430957860728,273.5632154682324,0.05999908549154329
Cat Zingano,1618.410977950065,156.26201487164087,0.060000608451032285
Mounir Lazzez,1618.2107584135617,196.9175166845389,0.06000136008197028
Miesha Tate,1617.1112598666398,118.05649156197889,0.060001909740514336
Rogerio Nogueira,1617.0351591429098,123.59775063759922,0.06000486150839441
Tommy Mcmillen,1616.6489290589238,287.05674930306026,0.05999927913735132
Chance Rencountre,1616.073389479148,201.45098854192616,0.06000209012429849
Josh Culibao,1615.5879300800812,165.5157186268176,0.0599996257688606
Caludio Puelles,1614.966374060551,284.15758989907846,0.05999922369908011
Chase Hooper,1614.9142481234364,114.68406693512617,0.06000657358336112
Mauricio Rua,1614.843498446808,104.16414993243735,0.060005728920433786
Jesse Taylor,1614.7767253081884,274.4303323019252,0.05999907527467458
Rodolfo Vieira,1614.757786792698,132.99602085392723,0.06000063203751208
Jordan Rinaldi,1614.4861304643648,179.7718983885813,0.05999780493075107
Tim Means,1614.0725396142507,88.05188752696425,0.05999332741054831
Scott Holtzman,1613.3838095544654,119.10890555560977,0.06000317968386602
Danaa Batgerel,1612.8921986832197,219.41688376421456,0.059999961230124986
Joe Lauzon,1612.4476021922555,100.92339095951624,0.06000121252289551
Roy Nelson,1612.1503267824169,105.32632368808349,0.0600034194117346
Gabriel Santos,1611.841296556516,204.6820057964778,0.06000068835621263
Thomas Petersen,1611.4019426815125,162.44295899333554,0.060001357950212254
Dione Barbosa,1610.9388656746835,174.06353365634956,0.0599982076826154
Jose Ochoa,1610.8546273775512,190.04520251127636,0.06000009041537958
Zak Ottow,1610.0380448187361,137.8688862686599,0.059999111096091566
Soa Palelei,1609.5617496917603,177.19500348421383,0.05999858217590946
Danny Roberts,1609.3091760533594,125.83439247554254,0.059996117654190266
Montana De La Rosa,1609.1719713317689,130.24615602421224,0.05999668300606771
Juan Espino,1608.5403948993705,228.03543495800633,0.05999818124174063
Bartosz Fabinski,1608.5256785800561,161.41977796150994,0.059999680205451836
Tom Duquesnoy,1608.4946805589839,221.1352313119231,0.05999876380610985
Mike Russow,1608.4705094910762,193.3735876771015,0.06000189495309992
Malcolm Wellmaker,1607.6619766050108,229.98806029845338,0.06000060497532206
Nate Landwehr,1607.5231537176712,128.36357325138363,0.06000725957365326
Kennedy Nzechukwu,1607.1598651189004,109.37469771371553,0.05999787607183784
Robert Peralta,1607.1263943249674,154.65370786147238,0.05999772797025137
Kiichi Kunimoto,1606.8603481100608,179.30949010313682,0.05999952340374923
Trevin Giles,1606.4345719297046,122.61968671910839,0.06000125348244628
Marc Diakiese,1606.097246595721,118.62975490950843,0.060006681837017566
Marcio Barbosa,1606.0917254141084,276.73091963243206,0.059999057653649476
Ricardo Ramos,1606.0856981204108,119.3237039378584,0.06000522032056059
Kyle Nelson,1605.6432189784032,132.83306710526304,0.0600078667540441
Cesar Almeida,1605.475039608279,170.27538250608407,0.05999865269992806
Timur Valiev,1605.24940697401,234.45633504349354,0.06000567456511707
Chris Lytle,1604.8067424520013,215.3308659109886,0.059998813536003906
Thomas Almeida,1603.7731462552906,134.8020443209778,0.05999497134184504
Gerald Meerschaert,1603.0996711861992,89.62091258119582,0.060001271868389924
Adam Wieczorek,1602.70202678418,202.51474432423893,0.059999995184412395
Jason Saggo,1601.789441170017,160.11748454334736,0.05999779494102453
Daria Zhelezniakova,1601.7373097051666,189.89648887133058,0.06000224675088389
Charlie Campbell,1601.7279162291452,209.14183610117774,0.05999994711149069
Bill Algeo,1600.778260713875,128.69157843964547,0.059999884088614654
Mike Davis,1600.5209122419292,158.4192481698145,0.059995692121014625
Rony Jason,1600.3445642226345,149.89993712183536,0.06000296461783051
Shanelle Dyer,1600.1888458917738,285.4612942484468,0.0599991576625354
Tim Elliott,1600.064810859606,106.10729453604789,0.059993569934208846
Abdul-Kerim Edilov,1599.4213950715957,286.75362094836476,0.05999917355068413
Jason Knight,1599.0377431941274,132.15206485039653,0.06000107027515608
Chidi Njokuani,1598.9340976976014,131.22907015116178,0.06000095357380518
Tom Lawlor,1598.8800842446205,150.80576431042425,0.0599964441074055
Jun Yong Park,1598.5855182466532,285.8379158325029,0.05999915485678043
Frank Mir,1598.0622642007731,131.60576516007012,0.060003536967903406
Joseph Morales,1597.8484371232757,180.5987076391506,0.060001457149162454
Viviane Pereira,1597.2458845417011,197.30046586266647,0.060001011212540555
Alex Garcia,1597.2246749807464,128.0675310849975,0.05999748306935755
Joanne Calderwood,1597.1892956841089,122.05959164136243,0.060004248312909673
Keita Nakamura,1597.1236058078807,145.38655089807395,0.06000378959335605
Rogerio Bontorin,1597.0550457934953,158.08536441743388,0.06000006165633459
