fighter,cardio_score,late_finish_rate_for,late_finish_rate_against,early_finish_rate_for,early_finish_rate_against,output_drop_per_rd,accuracy_drop_per_rd,td_def_drop_per_rd,degradation_score
Dustin Poirier,0.6494623655913978,0.2,0.5714285714285714,0.8,0.4285714285714285,-5.665217391304345,0.01942681785603839,0.07708333333333328,-0.0484
Mark Hominick,0.7333333333333333,0.0,0.0,1.0,1.0,-1.3999999999999986,0.0637414368255022,-0.0999999999999999,0.0091
Pat Barry,0.4814814814814814,0.0,0.0,1.0,1.0,1.2999999999999985,0.11401819241075542,0.0,0.2076
Rani Yahya,0.8070175438596492,0.2857142857142857,0.5,0.7142857142857143,0.5,-3.218749999999998,-0.025284881814066067,-0.31249999999999967,-0.164
Waylon Lowe,0.8333333333333334,0.0,0.5,0.0,0.5,1.3333333333333346,-0.017612057829449072,0.0,0.0261
Jake Ellenberger,0.6105263157894737,0.1666666666666666,0.125,0.8333333333333334,0.875,-1.9583333333333321,-0.0014958337012812566,-0.08333333333333337,-0.0552
Forrest Griffin,0.7777777777777778,0.0,0.0,0.0,1.0,2.340000000000002,0.014711048816591132,0.12166666666666673,0.088
Paul Taylor,0.8333333333333333,0.0,0.0,1.0,0.0,-4.1874999999999964,-0.027721342308981017,-0.06547619047619029,-0.1098
Miguel Torres,0.8333333333333334,0.0,0.0,0.0,1.0,0.8333333333333357,-0.038265840591421886,0.0,-0.0145
Chad Mendes,0.5714285714285714,0.1666666666666666,0.0,0.8333333333333334,1.0,-1.6571428571428564,0.07274382139475133,0.0,0.0796
Donald Cerrone,0.6378378378378379,0.125,0.0,0.875,1.0,0.3000000000000001,-0.003907989615463331,0.4166666666666665,0.1241
Norifumi Yamamoto,0.7777777777777778,0.0,0.0,0.0,1.0,-1.9999999999999993,-0.011227405635300345,-0.17499999999999993,-0.0915
Kyle Kingsbury,0.7619047619047619,0.0,0.0,1.0,1.0,-1.4999999999999984,0.010174626895351743,0.18809523809523798,0.0418
Brian Ebersole,0.8333333333333333,0.0,0.0,1.0,1.0,0.7500000000000008,0.007674246251832495,0.0,0.0471
Nick Ring,1.0,1.0,0.0,0.0,0.0,-4.833333333333329,-0.024605395261461518,-0.33333333333333326,-0.1952
Tom Blackledge,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tiequan Zhang,0.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Maciej Jewtuszko,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igor Pokrajac,0.6333333333333332,0.0,0.0,1.0,1.0,-0.4999999999999984,0.05330242570180652,-0.2708333333333332,-0.0359
David Branch,0.7111111111111111,0.0,0.2,1.0,0.8,-4.6999999999999975,0.001436914856032542,0.3333333333333333,0.0249
Takeya Mizugaki,0.8333333333333334,0.0,0.25,1.0,0.75,-0.13636363636363505,-0.005111947387184973,-0.14999999999999986,-0.0489
Steve Cantwell,1.0,0.0,0.0,0.0,0.0,0.6000000000000005,0.015335672253821705,-0.16666666666666652,-0.0231
Brian Bowles,0.6666666666666666,0.0,0.0,1.0,1.0,-10.833333333333329,-0.10655737704918031,0.0,-0.3885
Urijah Faber,0.7777777777777778,0.2857142857142857,0.0,0.7142857142857143,1.0,-0.6199999999999984,0.000632608234452392,0.021513605442176852,-0.0014
Mauricio Rua,0.6385964912280702,0.5,0.2857142857142857,0.5,0.7142857142857143,-2.7562499999999974,-0.009379101206663073,-0.025170068027210852,-0.0583
Joseph Benavidez,0.7126984126984126,0.0,0.0,1.0,1.0,-0.4249999999999987,-0.006756557693586936,-0.21598639455782304,-0.0742
Edson Barboza,0.7645833333333333,0.3333333333333333,0.2857142857142857,0.6666666666666666,0.7142857142857143,-3.403999999999997,-0.000955973262291367,0.038435374149660015,-0.0424
Erik Koch,0.7333333333333333,0.0,0.0,1.0,1.0,-3.249999999999998,-0.004570148907988752,-0.1414285714285713,-0.0956
Costas Philippou,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Johnson,0.4909090909090909,0.0,0.3333333333333333,1.0,0.6666666666666666,-5.8888888888888875,-0.008327987324375357,-0.2333333333333334,-0.1679
Chan Sung Jung,0.5777777777777777,0.1666666666666666,1.0,0.8333333333333334,0.0,-1.0249999999999984,-0.012088869865086987,0.10416666666666664,0.0044
Michael McDonald,0.6296296296296297,0.0,0.3333333333333333,1.0,0.6666666666666666,-7.899999999999996,0.0010676563368118633,0.25555555555555537,-0.0491
Sean McCorkle,0.4444444444444444,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Alex Caceres,0.8045977011494252,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.8333333333333334,1.3640000000000014,0.03922770316659488,-0.17371794871794866,0.0091
Mario Miranda,0.75,0.0,0.0,1.0,1.0,5.166666666666663,0.043865796039709026,0.09375000000000004,0.1519
Jose Aldo,0.8144927536231884,0.25,0.75,0.75,0.25,-0.15499999999999925,0.026972001558896074,-0.04506802721088428,0.011
Ivan Menjivar,0.6666666666666666,0.0,0.0,1.0,1.0,1.1000000000000016,-0.03601181393597971,-0.2583333333333333,-0.0892
John Makdessi,0.8166666666666667,0.3333333333333333,0.0,0.6666666666666666,1.0,5.9375,0.01149720912313569,-0.29166666666666646,0.0223
Yves Jabouin,0.7,0.0,0.0,0.0,1.0,0.08333333333333452,0.006943216961838185,0.6249999999999992,0.1912
Gleison Tibau,0.7962962962962963,0.0,0.0,1.0,1.0,0.833333333333334,0.030363303187152756,0.16666666666666666,0.0915
Cole Escovedo,0.8888888888888888,0.0,0.0,0.0,1.0,-0.8333333333333318,-0.033805070399273246,0.0,-0.0483
Ramsey Nijem,0.6666666666666667,0.0,0.0,1.0,1.0,-4.249999999999997,-0.09415908990212392,0.0,-0.2137
Ed Herman,0.7291666666666666,0.0,0.3333333333333333,1.0,0.6666666666666666,-5.399999999999997,-0.043073909285138684,-0.03673469387755109,-0.135
Fabio Maldonado,0.8060606060606059,0.5,0.0,0.5,1.0,12.388888888888888,0.10280165051381367,0.325,0.3889
Danny Downes,1.0,0.0,0.0,0.0,0.0,-3.9999999999999964,-0.08730456535334576,-0.2738095238095237,-0.2224
Chuck O'Neil,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Grispi,0.8333333333333333,0.0,0.5,0.0,0.5,-0.16666666666666652,0.11320346320346324,0.0,0.1713
Ryan McGillivray,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clay Harvison,0.6666666666666666,0.0,0.0,0.0,1.0,-2.999999999999997,0.051080368906455835,0.0,0.0174
Scott Jorgensen,0.7055555555555556,0.0,0.2,1.0,0.8,1.6500000000000004,-0.08122491576136057,0.027777777777777787,-0.0389
Reuben Duran,0.8333333333333333,1.0,0.0,0.0,1.0,-4.4999999999999964,0.10176767676767677,0.0,0.0517
Shane Carwin,0.5333333333333333,0.0,0.0,1.0,1.0,-19.999999999999993,-0.2575123830489817,0.0,-0.8171
Vagner Rocha,0.6666666666666666,0.0,0.0,1.0,1.0,0.4999999999999994,0.15873072188861653,0.0,0.2503
Dave Herman,0.4666666666666666,0.0,0.0,1.0,1.0,-7.666666666666664,-0.12629284295950963,-0.33333333333333326,-0.3343
Jesse Bongfeldt,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mike Massenzio,0.8,0.0,0.3333333333333333,0.0,0.6666666666666666,-2.999999999999998,-0.03496521625550862,0.0,-0.1018
Christian Morecraft,0.5833333333333334,0.0,0.0,1.0,1.0,-12.999999999999995,-0.12876443134365026,0.0,-0.4712
Ricardo Lamas,0.6980392156862745,0.1428571428571428,0.0,0.8571428571428571,1.0,0.9818181818181825,0.050439201011431074,-0.14999999999999986,0.0203
Michael Johnson,0.8104166666666666,0.0,0.3333333333333333,1.0,0.6666666666666666,-4.499999999999997,0.026613577194869207,-0.2037037037037036,-0.1048
Dominick Cruz,0.7866666666666666,0.0,0.5,1.0,0.5,1.1333333333333337,-0.026384358313847462,0.1972222222222221,0.0528
Wanderlei Silva,0.6,0.0,0.0,1.0,1.0,1.7999999999999992,0.04725576669660877,-0.4499999999999993,-0.0568
Anthony Njokuani,0.9583333333333331,0.0,0.0,1.0,0.0,0.375000000000002,0.03646764288740948,0.13958333333333334,0.0819
Jeff Hougland,1.0,0.0,0.0,0.0,0.0,-3.499999999999998,-0.22327632037250902,0.0,-0.3745
Vitor Belfort,0.4256410256410255,0.0,0.1666666666666666,1.0,0.8333333333333334,-0.31666666666666615,0.008218317630082336,-0.04166666666666662,-0.0079
Dennis Hallman,0.4999999999999999,0.0,0.0,1.0,1.0,-0.024999999999999162,-0.09828790726817034,0.0,-0.1182
Jorge Rivera,0.5833333333333333,0.0,0.0,1.0,1.0,-1.874999999999998,0.06756508603040026,0.45416666666666644,0.1662
Rory MacDonald,0.8833333333333333,0.3333333333333333,1.0,0.6666666666666666,0.0,0.20000000000000112,0.0326859741504174,-0.2102272727272722,-0.0261
Matt Hamill,0.8333333333333334,0.0,0.0,0.0,1.0,-5.349999999999997,0.022437306967510118,0.0,-0.0785
Rafael Natal,0.8458333333333333,1.0,0.0,0.0,1.0,1.2500000000000016,0.004101974116521524,0.06250000000000006,0.0436
Rashad Evans,0.7388888888888889,0.0,0.0,1.0,1.0,1.6999999999999993,0.03772461982731244,-0.25547619047619075,-0.0107
Edwin Figueroa,0.8888888888888888,0.0,0.0,1.0,1.0,-2.4166666666666656,0.038843384533039704,0.04999999999999998,0.0135
Ronny Markes,0.8666666666666668,0.0,0.5,0.0,0.5,2.1094237467877974e-15,0.12358773353839143,0.0,0.1897
Jimy Hettes,0.7222222222222222,0.0,0.5,1.0,0.5,-3.9999999999999956,-0.11740799081261905,0.0,-0.2399
Minotauro Nogueira,0.2888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raphael Assuncao,0.8526315789473685,0.3333333333333333,0.2,0.6666666666666666,0.8,-1.499999999999998,-0.021154007361439596,0.2833333333333333,0.0406
Erick Silva,0.5955555555555556,0.1428571428571428,0.25,0.8571428571428571,0.75,0.1875000000000001,0.0681781317214423,5.551115123125783e-18,0.0676
Iuri Alcantara,0.7647058823529411,0.0,0.0,1.0,1.0,-0.9999999999999988,-0.07034040092996256,0.21944444444444441,-0.0154
Alan Belcher,0.6666666666666666,0.0,0.0,1.0,0.0,-1.9499999999999982,0.03363713404787715,0.14722222222222217,0.0444
Ken Stone,0.4999999999999999,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Robert Peralta,0.8095238095238095,0.5,0.0,0.5,1.0,-1.7499999999999962,-0.021644271363375087,-0.049999999999999864,-0.0608
Justin Edwards,0.8095238095238094,0.0,0.5,1.0,0.5,-3.3999999999999977,-0.019468440056675276,0.0333333333333334,-0.0609
Evan Dunham,0.784313725490196,0.0,0.0,1.0,1.0,7.0625,0.031089003674567888,0.1863095238095238,0.1973
Travis Browne,0.5166666666666666,0.125,0.0,0.875,1.0,-3.6285714285714263,-0.010257297861526135,0.3999999999999999,0.0506
Junior Assuncao,1.0,0.0,0.0,0.0,0.0,-3.333333333333329,0.07877980572993365,0.0,0.0478
Tony Ferguson,0.6694444444444444,0.0909090909090909,0.6,0.9090909090909092,0.4,-2.6411764705882343,0.030734999434053535,0.22222222222222218,0.0525
James Te Huna,0.4666666666666665,0.0,0.0,1.0,1.0,-3.499999999999998,-0.016823394574590686,0.0,-0.0886
Matt Wiman,0.7333333333333333,0.0,0.3333333333333333,1.0,0.6666666666666666,-0.8333333333333309,-0.023635733352169102,0.14166666666666677,0.0078
Mike Easton,0.9523809523809524,0.0,0.0,1.0,0.0,3.2857142857142847,-0.017847142373629738,0.027777777777777807,0.0457
Shane Roller,0.7222222222222222,0.0,0.3333333333333333,1.0,0.6666666666666666,-0.9999999999999987,0.11104034854034857,0.0,0.1484
Josh Neer,0.5333333333333333,0.0,0.0,1.0,1.0,0.27777777777777896,0.0478285390702353,-0.07261904761904746,0.0292
Walel Watson,0.6666666666666666,0.0,0.0,1.0,1.0,4.25,0.12351190476190477,0.062499999999999965,0.2018
Leonard Garcia,0.9444444444444444,0.0,0.0,0.0,1.0,0.687500000000001,-0.015648740244096616,0.4966666666666663,0.1427
Anthony Pettis,0.7099999999999999,0.1428571428571428,0.5,0.8571428571428571,0.5,-0.8062499999999991,0.04525976078374265,0.03484848484848488,0.0407
Chael Sonnen,0.5428571428571429,0.0,0.25,1.0,0.75,-7.189999999999998,-0.10874929423618984,-0.44999999999999973,-0.3444
Dustin Jacoby,0.6875,0.1428571428571428,0.5,0.8571428571428571,0.5,3.9090909090909105,0.003748910696830941,0.2727272727272727,0.1469
Hatsu Hioki,0.9166666666666666,0.0,0.0,0.0,1.0,-3.187499999999998,-0.06721647589856537,-0.13888888888888892,-0.1517
Brad Pickett,0.7857142857142857,0.0,0.2,1.0,0.8,-2.5999999999999983,-0.02713372822215314,0.2816666666666665,0.017
Michihiro Omigawa,1.0,0.0,0.0,0.0,0.0,1.0714285714285723,0.05313018962106186,0.05833333333333338,0.0848
Chris Cope,0.6666666666666666,0.0,0.0,0.0,1.0,-0.9999999999999978,0.05296979006656423,0.0,0.0679
Chris Cariaso,0.9282051282051282,0.0,0.5,1.0,0.5,2.3076923076923075,-0.022786182749316507,0.2407407407407406,0.0875
John Maguire,0.9333333333333332,0.0,0.0,1.0,0.0,-0.6999999999999994,0.060838897944161065,-0.4999999999999997,-0.0988
Cub Swanson,0.7717948717948718,0.25,0.2857142857142857,0.75,0.7142857142857143,1.295000000000002,0.0496011034570102,0.12090909090909084,0.1033
Aaron Rosa,0.7777777777777778,0.0,0.5,0.0,0.5,-3.7499999999999973,0.03521156835613867,-0.24999999999999986,-0.0984
Cain Velasquez,0.4518518518518518,0.2,0.3333333333333333,0.8,0.6666666666666666,-17.983333333333327,0.0200657521667247,0.0,-0.3844
Rick Story,0.8541666666666666,0.0,0.0,1.0,1.0,-5.223529411764703,-0.030275164246440684,0.09970238095238089,-0.0807
Ryan Bader,0.6041666666666666,0.25,0.0,0.75,1.0,-0.9642857142857129,0.02283658430844648,0.0,0.0271
Danny Castillo,0.8809523809523808,0.0,0.0,1.0,1.0,-3.269230769230767,-0.0073772663789373905,0.1666666666666666,-0.0089
Diego Brandao,0.5866666666666667,0.0,0.3333333333333333,1.0,0.6666666666666666,-6.9999999999999964,-0.03047215181261228,0.0,-0.1913
TJ Dillashaw,0.7037037037037037,0.375,0.0,0.625,1.0,1.2307692307692324,0.06958684752552613,0.195,0.1423
Bryan Caraway,0.8666666666666666,0.5,0.0,0.5,1.0,1.3888888888888897,0.018104824835048418,0.4444444444444442,0.1698
Marcus Brimage,0.75,0.0,0.3333333333333333,1.0,0.6666666666666666,0.8000000000000019,0.026148164967543564,0.3333333333333333,0.1355
Dustin Pague,0.7222222222222222,0.0,0.0,1.0,1.0,-3.1249999999999982,-0.007972802942315133,0.0,-0.0674
Roland Delorme,0.7777777777777777,0.5,0.0,0.5,0.0,-1.374999999999998,-0.07060117302052778,0.0,-0.1122
Steven Siler,0.7777777777777777,0.0,0.0,1.0,1.0,0.9166666666666686,-0.010788914698228362,0.15833333333333313,0.0524
Louis Gaudinot,0.9166666666666666,0.0,1.0,1.0,0.0,-3.1249999999999982,-0.0027575393954704167,0.0,-0.0601
Claude Patrick,0.9166666666666666,0.0,0.0,1.0,0.0,-4.749999999999998,-0.17741115609536656,0.5333333333333327,-0.0828
Mitch Clarke,0.7619047619047619,0.0,0.0,1.0,1.0,0.2499999999999988,-0.04653863327154495,-0.12222222222222225,-0.0729
Dong Hyun Kim,0.7571428571428571,0.5,0.0,0.5,1.0,-1.785714285714284,-0.038815781105845035,-0.0763888888888888,-0.0849
Manvel Gamburyan,0.8518518518518519,0.0,0.0,1.0,1.0,-1.1818181818181808,-0.04525418304043298,0.23809523809523814,0.0103
Gabriel Gonzaga,0.5166666666666666,0.0,0.0,1.0,1.0,-2.1111111111111107,-0.06098503042360832,0.0,-0.1165
Felipe Arantes,0.7575757575757575,0.0,0.0,1.0,1.0,-0.1499999999999992,-0.03568549743004197,0.08333333333333329,-0.0094
Joseph Sandoval,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Daniel Pineda,0.6153846153846153,0.0,0.0,1.0,1.0,-2.2999999999999985,-0.004896729176620471,-0.04722222222222217,-0.0533
Fabricio Camoes,0.5333333333333333,0.0,0.0,1.0,1.0,-1.1666666666666654,-0.014514991181657865,0.0,-0.0295
Kamal Shalorus,0.7777777777777778,0.0,0.6666666666666666,0.0,0.3333333333333333,-5.249999999999997,-0.03161362905818062,0.0,-0.151
Charles Oliveira,0.5685185185185184,0.238095238095238,0.1111111111111111,0.7619047619047619,0.8888888888888888,-4.017391304347824,-0.013399755882816246,0.4895833333333328,0.0676
Mike Russow,0.7333333333333333,0.5,0.0,0.5,1.0,-6.099999999999997,-0.08937520812520809,0.0,-0.2514
Nick Diaz,1.0,0.0,1.0,0.0,0.0,-3.092307692307689,-0.031852512286719994,0.13380952380952382,-0.0382
Renan Barao,0.8352941176470587,0.4,0.6666666666666666,0.6,0.3333333333333333,-0.9399999999999998,-0.020109397872747396,0.0,-0.0318
Dan Stittgen,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tim Means,0.7011494252873561,0.25,0.0,0.75,1.0,-1.3095238095238075,0.06227677360999405,0.06041666666666669,0.0558
Anton Kuivanen,0.8888888888888888,0.0,0.0,0.0,1.0,-4.999999999999997,-0.08410700242007228,0.2055555555555555,-0.096
Stipe Miocic,0.5543859649122806,0.2222222222222222,0.25,0.7777777777777778,0.75,-0.7916666666666657,0.03402102278486006,0.36111111111111116,0.1255
